domain_code,domain,area_code_fao,area,item_code_fao,item,year_code,year,flag,flag_description,area_harvested,production
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),56,Maize,2007,2007,NA,Official data,364159,770365
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),56,Maize,2008,2008,NA,Official data,433300,1001803
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),56,Maize,2009,2009,NA,Official data,416685,1174447
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),56,Maize,2010,2010,NA,Official data,365354,1018988
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),56,Maize,2011,2011,NA,Official data,370710,918091
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),56,Maize,2012,2012,NA,Official data,365773,1043059
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),56,Maize,2013,2013,NA,Official data,426810,915150
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),56,Maize,2014,2014,NA,Official data,463479,1006622
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),56,Maize,2015,2015,NA,Official data,441545,1056557
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),56,Maize,2016,2016,NA,Official data,394314,984628
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),56,Maize,2017,2017,NA,Official data,424907,954909
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),56,Maize,2018,2018,NA,Official data,462187,1260926
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),56,Maize,2019,2019,NA,Official data,468080,987503
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1961,1961,NA,Official data,23762,34320
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1962,1962,NA,Official data,26733,38571
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1963,1963,NA,Official data,29000,42857
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1964,1964,NA,Official data,31428,47142
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1965,1965,NA,Official data,32785,51286
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1966,1966,NA,Official data,33524,51714
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1967,1967,NA,Official data,30716,56651
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1968,1968,NA,Official data,39035,73560
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1969,1969,NA,Official data,54560,83375
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1970,1970,NA,Official data,55125,72530
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1971,1971,NA,Official data,53450,85335
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1972,1972,NA,Official data,51300,85200
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1973,1973,NA,Official data,46700,77800
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1974,1974,NA,Official data,53300,85200
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1975,1975,NA,Official data,74750,126560
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1976,1976,NA,Official data,71790,113045
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1977,1977,NA,Official data,69315,121335
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1978,1978,NA,Official data,63140,89315
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1979,1979,NA,Official data,51470,76125
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1980,1980,NA,Official data,66140,95225
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1981,1981,NA,Official data,63360,101225
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1982,1982,NA,Official data,54296,86660
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1983,1983,NA,Official data,43569,61725
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1984,1984,NA,Official data,113944,163863
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1985,1985,NA,Official data,112792,173156
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1986,1986,NA,Official data,92200,136760
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1987,1987,NA,Official data,93450,164230
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1988,1988,NA,Official data,96230,171485
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1989,1989,NA,Official data,105090,226852
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1990,1990,NA,Official data,109381,211263
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1991,1991,NA,Official data,114560,240770
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1992,1992,NA,Official data,125013,229292
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1993,1993,NA,Official data,125235,222594
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1994,1994,NA,Official data,136389,247333
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1995,1995,NA,Official data,129985,264612
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1996,1996,NA,Official data,130966,343520
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1997,1997,NA,Official data,126176,255586
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1998,1998,NA,Official data,142063,296253
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",1999,1999,NA,Official data,181230,256789
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2000,2000,NA,Official data,156312,299083
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2001,2001,NA,Official data,146108,332437
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2002,2002,NA,Official data,129884,259452
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2003,2003,NA,Official data,141175,423278
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2004,2004,NA,Official data,152193,331336
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2005,2005,NA,Official data,188382,479246
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2006,2006,NA,Official data,168399,446462
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2007,2007,NA,Official data,170005,352104
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2008,2008,NA,Official data,155401,337800
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2009,2009,NA,Official data,186804,410994
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2010,2010,NA,Official data,194237,442017
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2011,2011,NA,Official data,178273,428007
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2012,2012,NA,Official data,157502,474664
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2013,2013,NA,Official data,166299,442912
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2014,2014,NA,Official data,174925,484057
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2015,2015,NA,Official data,166357,527341
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2016,2016,NA,Official data,163904,406954
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2017,2017,NA,Official data,172824,478578
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2018,2018,NA,Official data,169776,541157
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),27,"Rice, paddy",2019,2019,NA,Official data,187281,600044
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1967,1967,NA,Official data,313,300
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1968,1968,NA,Official data,430,400
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1969,1969,NA,Official data,800,1200
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1970,1970,NA,Official data,1000,1500
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1971,1971,NA,Official data,800,1200
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1972,1972,NA,Official data,800,1200
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1973,1973,NA,Official data,2000,3400
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1974,1974,NA,Official data,5800,8000
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1975,1975,NA,Official data,9450,11930
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1976,1976,NA,Official data,12100,15370
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1977,1977,NA,Official data,7580,11255
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1978,1978,NA,Official data,19430,26225
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1979,1979,NA,Official data,28390,40805
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1980,1980,NA,Official data,37580,47595
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1981,1981,NA,Official data,34830,57980
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1982,1982,NA,Official data,48750,86305
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1983,1983,NA,Official data,33137,51852
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1984,1984,NA,Official data,47614,77860
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1985,1985,NA,Official data,60518,83264
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1986,1986,NA,Official data,72518,149779
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1987,1987,NA,Official data,60500,121560
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1988,1988,NA,Official data,75483,151100
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1989,1989,NA,Official data,129366,260249
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1990,1990,NA,Official data,143372,232743
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1991,1991,NA,Official data,193289,393618
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1992,1992,NA,Official data,221931,342463
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1993,1993,NA,Official data,213674,491451
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1994,1994,NA,Official data,316689,708968
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1995,1995,NA,Official data,428326,870074
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1996,1996,NA,Official data,463243,867488
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1997,1997,NA,Official data,527050,994557
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1998,1998,NA,Official data,588667,1120286
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1999,1999,NA,Official data,627870,967625
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2000,2000,NA,Official data,616964,1197251
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2001,2001,NA,Official data,615292,1152270
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2002,2002,NA,Official data,637124,1246495
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2003,2003,NA,Official data,684213,1586031
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2004,2004,NA,Official data,803990,1585846
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2005,2005,NA,Official data,941068,1693087
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2006,2006,NA,Official data,950118,1618966
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2007,2007,NA,Official data,958279,1595947
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2008,2008,NA,Official data,785793,1259676
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2009,2009,NA,Official data,902218,1892619
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2010,2010,NA,Official data,1086769,1693048
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2011,2011,NA,Official data,1177541,1861038
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2012,2012,NA,Official data,1292826,2661910
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2013,2013,NA,Official data,1222855,2826726
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2014,2014,NA,Official data,1282455,2814321
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2015,2015,NA,Official data,1322992,3105938
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2016,2016,NA,Official data,1336042,3203992
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2017,2017,NA,Official data,1263702,2671046
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2018,2018,NA,Official data,1362925,2942131
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,2019,2019,NA,Official data,1387973,2990845
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),236,Soybeans,1966,1966,F,FAO estimate,NA,25
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),15,Wheat,1961,1961,NA,Official data,80000,45000
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),15,Wheat,1962,1962,NA,Official data,80000,40000
QCL,Crops and livestock products,19,Bolivia (Plurinational State of),15,Wheat,1963,1963,NA,Official data,106000,55000
